State,Web.Group,Measure,Val,Rate,Date
Maryland,Prison,Residents.Confirmed,624,0.032447611,7/5/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,7/5/2020
Maryland,Prison,Residents.Tadmin,19245,1.000727991,7/5/2020
Maryland,Prison,Staff.Confirmed,452,0.074859225,7/5/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,7/5/2020
Maryland,Prison,Staff.Tested,6573,1.088605499,7/5/2020
Maryland,Prison,Residents.Confirmed,672,0.034943581,7/12/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,7/12/2020
Maryland,Prison,Residents.Tadmin,19384,1.007955905,7/12/2020
Maryland,Prison,Staff.Confirmed,513,0.084961908,7/12/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,7/12/2020
Maryland,Prison,Staff.Tested,6673,1.105167274,7/12/2020
Maryland,Prison,Residents.Confirmed,714,0.037127554,7/19/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,7/19/2020
Maryland,Prison,Residents.Tadmin,19275,1.002287973,7/19/2020
Maryland,Prison,Staff.Confirmed,526,0.087114939,7/19/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,7/19/2020
Maryland,Prison,Staff.Tested,6658,1.102683008,7/19/2020
Maryland,Prison,Residents.Confirmed,691,0.035931569,7/26/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,7/26/2020
Maryland,Prison,Residents.Tadmin,18965,0.986168166,7/26/2020
Maryland,Prison,Staff.Confirmed,480,0.079496522,7/26/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,7/26/2020
Maryland,Prison,Staff.Tested,6902,1.14309374,7/26/2020
Maryland,Prison,Residents.Confirmed,664,0.032686817,8/2/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,8/2/2020
Maryland,Prison,Residents.Tadmin,19003,0.988144142,8/2/2020
Maryland,Prison,Staff.Confirmed,504,0.083471348,8/2/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,8/2/2020
Maryland,Prison,Staff.Tested,8393,1.390029811,8/2/2020
Maryland,Prison,Residents.Confirmed,678,0.035255577,8/9/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,8/9/2020
Maryland,Prison,Residents.Tadmin,19239,1.000415995,8/9/2020
Maryland,Prison,Staff.Confirmed,558,0.092414707,8/9/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,8/9/2020
Maryland,Prison,Staff.Tested,7155,1.184995031,8/9/2020
Maryland,Prison,Residents.Confirmed,690,0.035879569,8/16/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,8/16/2020
Maryland,Prison,Residents.Tadmin,19602,1.019291768,8/16/2020
Maryland,Prison,Staff.Confirmed,593,0.098211328,8/16/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,8/16/2020
Maryland,Prison,Staff.Tested,7267,1.20354422,8/16/2020
Maryland,Prison,Residents.Confirmed,699,0.036347564,8/23/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,8/23/2020
Maryland,Prison,Residents.Tadmin,19718,1.025323696,8/23/2020
Maryland,Prison,Staff.Confirmed,608,0.100695595,8/23/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,8/23/2020
Maryland,Prison,Staff.Tested,7282,1.206028486,8/23/2020
Maryland,Prison,Residents.Confirmed,851,0.044251469,8/30/2020
Maryland,Prison,Residents.Deaths,8,4.16E-04,8/30/2020
Maryland,Prison,Residents.Tadmin,20433,1.06250325,8/30/2020
Maryland,Prison,Staff.Confirmed,657,0.108810865,8/30/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,8/30/2020
Maryland,Prison,Staff.Tested,7708,1.27658165,8/30/2020
Maryland,Prison,Residents.Confirmed,715,0.035197401,9/6/2020
Maryland,Prison,Residents.Deaths,9,4.94E-04,9/6/2020
Maryland,Prison,Residents.Tadmin,20012,0.985133406,9/6/2020
Maryland,Prison,Staff.Confirmed,652,0.107982776,9/6/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,9/6/2020
Maryland,Prison,Staff.Tested,7318,1.211990725,9/6/2020
Maryland,Prison,Residents.Confirmed,788,0.04321597,9/13/2020
Maryland,Prison,Residents.Deaths,10,5.48E-04,9/13/2020
Maryland,Prison,Residents.Tadmin,22639,1.241581661,9/13/2020
Maryland,Prison,Staff.Confirmed,678,0.112288837,9/13/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,9/13/2020
Maryland,Prison,Staff.Tested,9486,1.571050017,9/13/2020
Maryland,Prison,Residents.Confirmed,830,0.045519359,9/20/2020
Maryland,Prison,Residents.Deaths,11,6.03E-04,9/20/2020
Maryland,Prison,Residents.Tadmin,24606,1.349457058,9/20/2020
Maryland,Prison,Staff.Confirmed,690,0.11427625,9/20/2020
Maryland,Prison,Staff.Deaths,1,1.66E-04,9/20/2020
Maryland,Prison,Staff.Tested,9861,1.633156674,9/20/2020
Maryland,Prison,Residents.Confirmed,895,0.049084129,9/27/2020
Maryland,Prison,Residents.Deaths,11,6.03E-04,9/27/2020
Maryland,Prison,Residents.Tadmin,26213,1.437589119,9/27/2020
Maryland,Prison,Staff.Confirmed,712,0.117919841,9/27/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,9/27/2020
Maryland,Prison,Staff.Tested,10230,1.694269626,9/27/2020
Maryland,Prison,Residents.Confirmed,923,0.045436645,10/4/2020
Maryland,Prison,Residents.Deaths,11,6.03E-04,10/4/2020
Maryland,Prison,Residents.Tadmin,26361,1.297676479,10/4/2020
Maryland,Prison,Staff.Confirmed,720,0.119244783,10/4/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,10/4/2020
Maryland,Prison,Staff.Tested,10428,1.727061941,10/4/2020
Maryland,Prison,Residents.Confirmed,967,0.047602639,10/11/2020
Maryland,Prison,Residents.Deaths,11,6.03E-04,10/11/2020
Maryland,Prison,Residents.Tadmin,28038,1.380230383,10/11/2020
Maryland,Prison,Staff.Confirmed,732,0.121232196,10/11/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,10/11/2020
Maryland,Prison,Staff.Tested,10468,1.733686651,10/11/2020
Maryland,Prison,Residents.Confirmed,1142,0.059383287,10/18/2020
Maryland,Prison,Residents.Deaths,11,5.72E-04,10/18/2020
Maryland,Prison,Residents.Tadmin,29421,1.529873642,10/18/2020
Maryland,Prison,Staff.Confirmed,808,0.133819145,10/18/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,10/18/2020
Maryland,Prison,Staff.Tested,11654,1.930109308,10/18/2020
Maryland,Prison,Residents.Confirmed,1160,0.060319276,10/25/2020
Maryland,Prison,Residents.Deaths,11,5.72E-04,10/25/2020
Maryland,Prison,Residents.Tadmin,33023,1.717175394,10/25/2020
Maryland,Prison,Staff.Confirmed,824,0.136469029,10/25/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,10/25/2020
Maryland,Prison,Staff.Tested,12074,1.999668764,10/25/2020
Maryland,Prison,Residents.Confirmed,1170,0.06083927,11/1/2020
Maryland,Prison,Residents.Deaths,11,5.72E-04,11/1/2020
Maryland,Prison,Residents.Tadmin,33096,1.720971348,11/1/2020
Maryland,Prison,Staff.Confirmed,830,0.137462736,11/1/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,11/1/2020
Maryland,Prison,Staff.Tested,12506,2.071215634,11/1/2020
Maryland,Prison,Residents.Confirmed,1134,0.058967292,11/8/2020
Maryland,Prison,Residents.Deaths,13,6.76E-04,11/8/2020
Maryland,Prison,Residents.Tadmin,34694,1.804066351,11/8/2020
Maryland,Prison,Staff.Confirmed,839,0.138953296,11/8/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,11/8/2020
Maryland,Prison,Staff.Tested,13482,2.232858562,11/8/2020
Maryland,Prison,Residents.Confirmed,1199,0.059023334,11/15/2020
Maryland,Prison,Residents.Deaths,13,6.76E-04,11/15/2020
Maryland,Prison,Residents.Tadmin,34992,1.722555873,11/15/2020
Maryland,Prison,Staff.Confirmed,857,0.141934415,11/15/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,11/15/2020
Maryland,Prison,Staff.Tested,13492,2.23451474,11/15/2020
Maryland,Prison,Residents.Confirmed,1468,0.072265433,11/22/2020
Maryland,Prison,Residents.Deaths,13,6.76E-04,11/22/2020
Maryland,Prison,Residents.Tadmin,36182,1.781136162,11/22/2020
Maryland,Prison,Staff.Confirmed,949,0.157171249,11/22/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,11/22/2020
Maryland,Prison,Staff.Tested,14383,2.382080159,11/22/2020
Maryland,Prison,Residents.Confirmed,1673,0.082356995,11/29/2020
Maryland,Prison,Residents.Deaths,13,6.76E-04,11/29/2020
Maryland,Prison,Residents.Tadmin,38256,1.883233238,11/29/2020
Maryland,Prison,Staff.Confirmed,1129,0.186982445,11/29/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,11/29/2020
Maryland,Prison,Staff.Tested,14562,2.411725737,11/29/2020
Maryland,Prison,Residents.Confirmed,2173,0.106970562,12/6/2020
Maryland,Prison,Residents.Deaths,14,7.28E-04,12/6/2020
Maryland,Prison,Residents.Tadmin,40453,1.991385252,12/6/2020
Maryland,Prison,Staff.Confirmed,1255,0.207850282,12/6/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,12/6/2020
Maryland,Prison,Staff.Tested,14687,2.432427956,12/6/2020
Maryland,Prison,Residents.Confirmed,2342,0.115289948,12/13/2020
Maryland,Prison,Residents.Deaths,18,9.36E-04,12/13/2020
Maryland,Prison,Residents.Tadmin,41657,2.050654721,12/13/2020
Maryland,Prison,Staff.Confirmed,1374,0.227558794,12/13/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,12/13/2020
Maryland,Prison,Staff.Tested,14805,2.451970851,12/13/2020
Maryland,Prison,Residents.Confirmed,2811,0.146170246,12/20/2020
Maryland,Prison,Residents.Deaths,16,8.32E-04,12/20/2020
Maryland,Prison,Residents.Tadmin,43667,2.14960126,12/20/2020
Maryland,Prison,Staff.Confirmed,1545,0.25587943,12/20/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,12/20/2020
Maryland,Prison,Staff.Tested,14988,2.4822789,12/20/2020
Maryland,Prison,Residents.Confirmed,3090,0.152111844,12/27/2020
Maryland,Prison,Residents.Deaths,18,9.36E-04,12/27/2020
Maryland,Prison,Residents.Tadmin,45676,2.248498572,12/27/2020
Maryland,Prison,Staff.Confirmed,1638,0.271281881,12/27/2020
Maryland,Prison,Staff.Deaths,2,3.31E-04,12/27/2020
Maryland,Prison,Staff.Tested,15066,2.495197085,12/27/2020
Maryland,Prison,Residents.Confirmed,3371,0.175289897,1/3/2021
Maryland,Prison,Residents.Deaths,19,9.88E-04,1/3/2021
Maryland,Prison,Residents.Tadmin,48197,2.372600177,1/3/2021
Maryland,Prison,Staff.Confirmed,1793,0.296952633,1/3/2021
Maryland,Prison,Staff.Deaths,2,3.31E-04,1/3/2021
Maryland,Prison,Staff.Tested,18304,3.031467373,1/3/2021
Maryland,Prison,Residents.Confirmed,3422,0.168455253,1/10/2021
Maryland,Prison,Residents.Deaths,19,9.88E-04,1/10/2021
Maryland,Prison,Residents.Tadmin,48360,2.3806242,1/10/2021
Maryland,Prison,Staff.Confirmed,1823,0.301921166,1/10/2021
Maryland,Prison,Staff.Deaths,2,3.31E-04,1/10/2021
Maryland,Prison,Staff.Tested,8600,1.424312686,1/10/2021
Maryland,Prison,Residents.Confirmed,3774,0.196245645,1/17/2021
Maryland,Prison,Residents.Deaths,20,0.001039988,1/17/2021
Maryland,Prison,Residents.Tadmin,50718,2.637304352,1/17/2021
Maryland,Prison,Staff.Confirmed,1914,0.316992382,1/17/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,1/17/2021
Maryland,Prison,Staff.Tested,8700,1.440874462,1/17/2021
Maryland,Prison,Residents.Confirmed,3842,0.189130649,1/24/2021
Maryland,Prison,Residents.Deaths,20,0.001039988,1/24/2021
Maryland,Prison,Residents.Tadmin,51490,2.534705129,1/24/2021
Maryland,Prison,Staff.Confirmed,1949,0.322789003,1/24/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,1/24/2021
Maryland,Prison,Staff.Tested,8701,1.441040079,1/24/2021
Maryland,Prison,Residents.Confirmed,3916,0.192773457,1/31/2021
Maryland,Prison,Residents.Deaths,21,0.001091987,1/31/2021
Maryland,Prison,Residents.Tadmin,51564,2.538347937,1/31/2021
Maryland,Prison,Staff.Confirmed,2008,0.33256045,1/31/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,1/31/2021
Maryland,Prison,Staff.Tested,8703,1.441371315,1/31/2021
Maryland,Prison,Residents.Confirmed,3997,0.196760855,2/7/2021
Maryland,Prison,Residents.Deaths,22,0.001143986,2/7/2021
Maryland,Prison,Residents.Tadmin,53410,2.629221227,2/7/2021
Maryland,Prison,Staff.Confirmed,2045,0.338688307,2/7/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,2/7/2021
Maryland,Prison,Staff.Tested,8825,1.461576681,2/7/2021
Maryland,Prison,Residents.Confirmed,4067,0.200206754,2/14/2021
Maryland,Prison,Residents.Deaths,22,0.001143986,2/14/2021
Maryland,Prison,Residents.Tadmin,53480,2.632667126,2/14/2021
Maryland,Prison,Staff.Confirmed,2073,0.343325605,2/14/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,2/14/2021
Maryland,Prison,Staff.Tested,8953,1.482775754,2/14/2021
Maryland,Prison,Residents.Confirmed,4128,0.203209609,2/21/2021
Maryland,Prison,Residents.Deaths,22,0.001143986,2/21/2021
Maryland,Prison,Residents.Tadmin,55870,2.750319976,2/21/2021
Maryland,Prison,Staff.Confirmed,2094,0.346803577,2/21/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,2/21/2021
Maryland,Prison,Staff.Tested,9048,1.49850944,2/21/2021
Maryland,Prison,Residents.Confirmed,4196,0.206557054,2/28/2021
Maryland,Prison,Residents.Deaths,24,0.001247985,2/28/2021
Maryland,Prison,Residents.Tadmin,57927,2.851580191,2/28/2021
Maryland,Prison,Staff.Confirmed,2119,0.350944021,2/28/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,2/28/2021
Maryland,Prison,Staff.Tested,9111,1.508943359,2/28/2021
Maryland,Prison,Residents.Confirmed,4244,0.208919957,3/7/2021
Maryland,Prison,Residents.Deaths,24,0.001247985,3/7/2021
Maryland,Prison,Residents.Tadmin,61722,3.038397165,3/7/2021
Maryland,Prison,Staff.Confirmed,2138,0.354090759,3/7/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,3/7/2021
Maryland,Prison,Staff.Tested,9205,1.524511428,3/7/2021
Maryland,Prison,Residents.Completed,697,0.034311312,3/14/2021
Maryland,Prison,Residents.Confirmed,4289,0.211135178,3/14/2021
Maryland,Prison,Residents.Deaths,24,0.001247985,3/14/2021
Maryland,Prison,Residents.Initiated,1026,0.050507039,3/14/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,3/14/2021
Maryland,Prison,Staff.Confirmed,2159,0.357568731,3/14/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,3/14/2021
Maryland,Prison,Staff.Initiated,4009,0.663961577,3/14/2021
Maryland,Prison,Residents.Completed,719,0.035394309,3/21/2021
Maryland,Prison,Residents.Confirmed,4322,0.212759673,3/21/2021
Maryland,Prison,Residents.Deaths,25,0.001230678,3/21/2021
Maryland,Prison,Residents.Initiated,830,0.040858521,3/21/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,3/21/2021
Maryland,Prison,Staff.Confirmed,2179,0.360881086,3/21/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,3/21/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,3/21/2021
Maryland,Prison,Residents.Completed,772,0.038003347,3/28/2021
Maryland,Prison,Residents.Confirmed,4357,0.214482623,3/28/2021
Maryland,Prison,Residents.Deaths,26,0.001279905,3/28/2021
Maryland,Prison,Residents.Initiated,830,0.040858521,3/28/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,3/28/2021
Maryland,Prison,Staff.Confirmed,2198,0.364027824,3/28/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,3/28/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,3/28/2021
Maryland,Prison,Residents.Completed,787,0.038741754,4/4/2021
Maryland,Prison,Residents.Confirmed,4381,0.215664074,4/4/2021
Maryland,Prison,Residents.Deaths,26,0.001351984,4/4/2021
Maryland,Prison,Residents.Initiated,1474,0.072560796,4/4/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,4/4/2021
Maryland,Prison,Staff.Confirmed,2222,0.36800265,4/4/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,4/4/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,4/4/2021
Maryland,Prison,Residents.Completed,790,0.038889436,4/11/2021
Maryland,Prison,Residents.Confirmed,4394,0.216304027,4/11/2021
Maryland,Prison,Residents.Deaths,30,0.001476814,4/11/2021
Maryland,Prison,Residents.Initiated,3827,0.188392242,4/11/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,4/11/2021
Maryland,Prison,Staff.Confirmed,2249,0.372474329,4/11/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,4/11/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,4/11/2021
Maryland,Prison,Residents.Completed,1709,0.084129172,4/18/2021
Maryland,Prison,Residents.Confirmed,4407,0.21694398,4/18/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,4/18/2021
Maryland,Prison,Residents.Initiated,5168,0.254405828,4/18/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,4/18/2021
Maryland,Prison,Staff.Confirmed,2273,0.376449155,4/18/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,4/18/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,4/18/2021
Maryland,Prison,Residents.Completed,3630,0.178694496,4/25/2021
Maryland,Prison,Residents.Confirmed,4440,0.218568475,4/25/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,4/25/2021
Maryland,Prison,Residents.Initiated,6905,0.33991336,4/25/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,4/25/2021
Maryland,Prison,Staff.Confirmed,2295,0.380092746,4/25/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,4/25/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,4/25/2021
Maryland,Prison,Residents.Completed,5005,0.246381806,5/2/2021
Maryland,Prison,Residents.Confirmed,4460,0.219553018,5/2/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,5/2/2021
Maryland,Prison,Residents.Initiated,8039,0.39573693,5/2/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,5/2/2021
Maryland,Prison,Staff.Confirmed,2310,0.382577012,5/2/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,5/2/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,5/2/2021
Maryland,Prison,Residents.Completed,5810,0.286009649,5/9/2021
Maryland,Prison,Residents.Confirmed,4466,0.21984838,5/9/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,5/9/2021
Maryland,Prison,Residents.Initiated,8616,0.424140987,5/9/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,5/9/2021
Maryland,Prison,Staff.Confirmed,2321,0.384398808,5/9/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,5/9/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,5/9/2021
Maryland,Prison,Residents.Completed,7148,0.351875554,5/16/2021
Maryland,Prison,Residents.Confirmed,4470,0.220045289,5/16/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,5/16/2021
Maryland,Prison,Residents.Initiated,9181,0.451954317,5/16/2021
Maryland,Prison,Staff.Completed,3968,0.657171249,5/16/2021
Maryland,Prison,Staff.Confirmed,2327,0.385392514,5/16/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,5/16/2021
Maryland,Prison,Staff.Initiated,4011,0.664292812,5/16/2021
Maryland,Prison,Residents.Completed,7825,0.385202324,5/23/2021
Maryland,Prison,Residents.Confirmed,4477,0.220389879,5/23/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,5/23/2021
Maryland,Prison,Residents.Initiated,9181,0.451954317,5/23/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,5/23/2021
Maryland,Prison,Staff.Confirmed,2334,0.386551838,5/23/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,5/23/2021
Maryland,Prison,Staff.Initiated,4103,0.679529646,5/23/2021
Maryland,Prison,Residents.Completed,8087,0.398099833,5/30/2021
Maryland,Prison,Residents.Confirmed,4478,0.220439106,5/30/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,5/30/2021
Maryland,Prison,Residents.Initiated,10639,0.523727479,5/30/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,5/30/2021
Maryland,Prison,Staff.Confirmed,2337,0.387048692,5/30/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,5/30/2021
Maryland,Prison,Staff.Initiated,4048,0.670420669,5/30/2021
Maryland,Prison,Residents.Completed,13897,0.722635328,6/6/2021
Maryland,Prison,Residents.Confirmed,4480,0.22053756,6/6/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,6/6/2021
Maryland,Prison,Residents.Initiated,20114,1.045915449,6/6/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,6/6/2021
Maryland,Prison,Staff.Confirmed,2340,0.387545545,6/6/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,6/6/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,6/6/2021
Maryland,Prison,Residents.Completed,8984,0.467162394,6/13/2021
Maryland,Prison,Residents.Confirmed,4481,0.220586787,6/13/2021
Maryland,Prison,Residents.Deaths,30,0.001559981,6/13/2021
Maryland,Prison,Residents.Initiated,11189,0.581821018,6/13/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,6/13/2021
Maryland,Prison,Staff.Confirmed,2346,0.388539251,6/13/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,6/13/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,6/13/2021
Maryland,Prison,Residents.Completed,9242,0.454957172,6/20/2021
Maryland,Prison,Residents.Confirmed,4482,0.220636015,6/20/2021
Maryland,Prison,Residents.Deaths,31,0.001526041,6/20/2021
Maryland,Prison,Residents.Initiated,11185,0.581613021,6/20/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,6/20/2021
Maryland,Prison,Staff.Confirmed,2347,0.388704869,6/20/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,6/20/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,6/20/2021
Maryland,Prison,Residents.Completed,9242,0.480578233,6/27/2021
Maryland,Prison,Residents.Confirmed,4462,0.232021216,6/27/2021
Maryland,Prison,Residents.Deaths,31,0.001611981,6/27/2021
Maryland,Prison,Residents.Initiated,11262,0.585616973,6/27/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,6/27/2021
Maryland,Prison,Staff.Confirmed,2307,0.382080159,6/27/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,6/27/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,6/27/2021
Maryland,Prison,Residents.Completed,10094,0.524881701,7/4/2021
Maryland,Prison,Residents.Confirmed,4462,0.232021216,7/4/2021
Maryland,Prison,Residents.Deaths,31,0.001611981,7/4/2021
Maryland,Prison,Residents.Initiated,11299,0.58754095,7/4/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,7/4/2021
Maryland,Prison,Staff.Confirmed,2307,0.382080159,7/4/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,7/4/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,7/4/2021
Maryland,Prison,Residents.Completed,10458,0.543809474,7/11/2021
Maryland,Prison,Residents.Confirmed,4463,0.232073215,7/11/2021
Maryland,Prison,Residents.Deaths,31,0.001611981,7/11/2021
Maryland,Prison,Residents.Initiated,11307,0.587956945,7/11/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,7/11/2021
Maryland,Prison,Staff.Confirmed,2309,0.382411395,7/11/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,7/11/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,7/11/2021
Maryland,Prison,Residents.Completed,10510,0.546513442,7/18/2021
Maryland,Prison,Residents.Confirmed,4474,0.232645208,7/18/2021
Maryland,Prison,Residents.Deaths,32,0.00166398,7/18/2021
Maryland,Prison,Residents.Initiated,11304,0.587800946,7/18/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,7/18/2021
Maryland,Prison,Staff.Confirmed,2311,0.38274263,7/18/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,7/18/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,7/18/2021
Maryland,Prison,Residents.Completed,10510,0.546513442,7/25/2021
Maryland,Prison,Residents.Confirmed,4474,0.232645208,7/25/2021
Maryland,Prison,Residents.Deaths,32,0.00166398,7/25/2021
Maryland,Prison,Residents.Initiated,11304,0.587800946,7/25/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,7/25/2021
Maryland,Prison,Staff.Confirmed,2311,0.38274263,7/25/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,7/25/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,7/25/2021
Maryland,Prison,Residents.Completed,10510,0.546513442,8/1/2021
Maryland,Prison,Residents.Confirmed,4475,0.232697208,8/1/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,8/1/2021
Maryland,Prison,Residents.Initiated,11304,0.587800946,8/1/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,8/1/2021
Maryland,Prison,Staff.Confirmed,2317,0.383736337,8/1/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,8/1/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,8/1/2021
Maryland,Prison,Residents.Completed,10713,0.557069315,8/8/2021
Maryland,Prison,Residents.Confirmed,4481,0.233009204,8/8/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,8/8/2021
Maryland,Prison,Residents.Initiated,11425,0.594092871,8/8/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,8/8/2021
Maryland,Prison,Staff.Confirmed,2341,0.387711163,8/8/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,8/8/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,8/8/2021
Maryland,Prison,Residents.Completed,10736,0.558265301,8/15/2021
Maryland,Prison,Residents.Confirmed,4487,0.2333212,8/15/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,8/15/2021
Maryland,Prison,Residents.Initiated,11437,0.594716863,8/15/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,8/15/2021
Maryland,Prison,Staff.Confirmed,2359,0.390692282,8/15/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,8/15/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,8/15/2021
Maryland,Prison,Residents.Completed,10737,0.5583173,8/22/2021
Maryland,Prison,Residents.Confirmed,4496,0.233789195,8/22/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,8/22/2021
Maryland,Prison,Residents.Initiated,11474,0.59664084,8/22/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,8/22/2021
Maryland,Prison,Staff.Confirmed,2387,0.395329579,8/22/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,8/22/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,8/22/2021
Maryland,Prison,Residents.Completed,11195,0.582133014,8/29/2021
Maryland,Prison,Residents.Confirmed,4500,0.233997192,8/29/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,8/29/2021
